title,link,play_times,collection_times,relay_times,comments,creator,create_date
【蔡健雅】抄袭曲目对比歌单,"https://music.163.com/playlist?id=2567282059
",2241,19,5,3,伊可院賽町,2018-12-22
二零一九年最受欢迎的嗨曲,"https://music.163.com/playlist?id=2582355007
",1153,19,0,0,者思范Remix,2019-01-01
『灵动之音』Future Bass 未来贝斯,"https://music.163.com/playlist?id=2566528140
",24291,19,1836,2,沃系DS,2018-12-21
【Dubstep】暗电来袭！,"https://music.163.com/playlist?id=2600564164
",821,19,2,0,oKeith,2019-01-04
DC漫画《暗黑之夜：金属》专辑,"https://music.163.com/playlist?id=2635129801
",47,19,0,1,恶狼电台_B站,2019-01-22
美版【蒙面歌王】The.Masked.Singer,"https://music.163.com/playlist?id=2612916999
",582,18,3,0,恰如你所爱,2019-01-07
③爽快说唱,"https://music.163.com/playlist?id=2616240572
",58,18,2,0,人家叫做阿三,2019-01-09
【美版】蒙面歌王 The Masked Singer,"https://music.163.com/playlist?id=2611614615
",163,18,1,1,Hermann-,2019-01-06
迷幻电子 注射一支致幻剂,"https://music.163.com/playlist?id=2615124197
",985,18,2,0,与你赴海,2019-01-08
滚石2018年年度50佳单曲,"https://music.163.com/playlist?id=2571376740
",107,18,0,1,Fran_k1e,2018-12-24
盘尼西林 与这个世界温暖相拥,"https://music.163.com/playlist?id=2603116545
",511,18,1,0,与你赴海,2019-01-04
2018年度盘点推荐之激流金属,"https://music.163.com/playlist?id=2627200630
",143,17,1,5,帅到掉渣,2019-01-16
全球冠军单曲盘点（2019）,"https://music.163.com/playlist?id=2622809466
",154,17,0,0,胡萝卜联盟,2019-01-13
再见2018，告别时刻的五十首歌,"https://music.163.com/playlist?id=2573797333
",758,17,3,1,AirRadio空气赫兹,2018-12-26
《真探》第三季 True Detective S03 原声,"https://music.163.com/playlist?id=2627673243
",172,17,0,3,黄泉hj,2019-01-17
B榜10年热曲MIX歌单（2008-2018）,"https://music.163.com/playlist?id=2565387917
",159,17,1,0,Guroot,2018-12-20
硬核王者Angerfist 最具影响力的20首单曲,"https://music.163.com/playlist?id=2606758513
",490,17,5,0,硬体PlagueOutbreak,2019-01-05
armada 最新单曲︱2019年1月21日-27日,"https://music.163.com/playlist?id=2583157770
",163,16,2,1,PROMISE_EDM,2019-01-01
乡村年终榜2018：Best of Country,"https://music.163.com/playlist?id=2563425243
",128,16,1,3,非溪,2018-12-19
【经典】25首原始RawHardstyle带你重返最初,"https://music.163.com/playlist?id=2597740038
",7982,16,2,5,硬体PlagueOutbreak,2019-01-04
【YouTube】点击量TOP100的电音,"https://music.163.com/playlist?id=2599379953
",796,16,0,0,oKeith,2019-01-04
英文歌单~,"https://music.163.com/playlist?id=2618859156
",565,16,0,0,-shirt_,2019-01-11
2019全英音乐奖 | 环球巨星入围名单,"https://music.163.com/playlist?id=2626778067
",177,15,1,1,环球音乐国际部,2019-01-16
2019欧美冷窗新风看守所,"https://music.163.com/playlist?id=2581169846
",1052,15,0,2,冰屿淇,2018-12-31
2018年度盘点推荐之力量金属,"https://music.163.com/playlist?id=2629243346
",157,15,1,2,帅到掉渣,2019-01-18
While She Sleeps 2019亚巡1.15广州站,"https://music.163.com/playlist?id=2624415169
",473,15,1,2,晖甩鸡毛,2019-01-14
◢◤一个时代的结束（请点随机播放）,"https://music.163.com/playlist?id=2560813068
",157,15,0,5,薯片-ice-c,2018-12-17
韦恩 Wayne,"https://music.163.com/playlist?id=2634313802
",55,15,0,0,SherlockkkkkH,2019-01-22
怀旧风丨电影大黄蜂插曲收藏,"https://music.163.com/playlist?id=2612277060
",259,15,5,0,暖是一道光,2019-01-06
台 詞 對 白 藝 術 家,"https://music.163.com/playlist?id=2567738393
",225,15,0,0,妒鵑,2018-12-22
【小清新电音】夏天的味道,"https://music.163.com/playlist?id=2609311528
",800,15,2,0,oKeith,2019-01-05
2018年Billboard公告牌年度单曲榜 HOT 100,"https://music.163.com/playlist?id=2574863319
",114,15,0,0,Billboard中国,2018-12-27
Los Angeles Lakers,"https://music.163.com/playlist?id=2573940954
",134,14,1,0,KingLebron23-6,2018-12-26
"""别难过，也许世界没你想的那么糟""","https://music.163.com/playlist?id=2633555152
",152,14,9,0,ALisaOfficial,2019-01-21
来自华裔rapper China Mac霸气说唱,"https://music.163.com/playlist?id=2579005593
",771,14,0,1,亚尔柏斯,2018-12-30
曲靖芭芘先锋冠军DJ UKI 热播歌单,"https://music.163.com/playlist?id=2585705027
",177,14,0,0,曲靖芭芘BABIROOM,2019-01-03
《绿毛怪格林奇》,"https://music.163.com/playlist?id=2583608120
",42,14,1,3,Bule-Cirque_蓝环,2019-01-01
电影《阿丽塔战斗天使》原声BGM,"https://music.163.com/playlist?id=2547548884
",2149,14,0,0,Ferhat吸血鬼,2018-12-08
烟徒.Music快手歌单,"https://music.163.com/playlist?id=2584586576
",523,14,0,0,烟徒_music,2019-01-02
MintReading ..晚安曲,"https://music.163.com/playlist?id=2620592728
",38,14,0,0,Gideon20薄荷阅读,2019-01-12
Suspiria/阴风阵阵 1977 & 2018 OST,"https://music.163.com/playlist?id=2633034923
",170,13,1,0,Zzmagiclouds,2019-01-21
HIIT THE BEAT MoMo.V,"https://music.163.com/playlist?id=2624299561
",42,13,0,0,MoMo_V,2019-01-14
超能查派的爸爸媽媽Die Antwoord,"https://music.163.com/playlist?id=2561605901
",157,13,0,0,邪惡小巷,2018-12-17
【Kshmr】性感洋男！,"https://music.163.com/playlist?id=2604036505
",826,13,0,1,oKeith,2019-01-04
【无前奏】英文歌曲，刷题背课文写作业,"https://music.163.com/playlist?id=2576817262
",338,13,4,0,江离辰,2018-12-28
高级女流氓的味儿-老迟,"https://music.163.com/playlist?id=2618056212
",128,13,1,0,xavier妈妈,2019-01-10
2018-2019年度欧美最佳热单,"https://music.163.com/playlist?id=2621825341
",136,13,1,1,___Ailurophile-R,2019-01-12
Sex Education性教育 S1原声,"https://music.163.com/playlist?id=2624003759
",775,12,0,1,长歌东去,2019-01-14
HipHop RideVIII 222,"https://music.163.com/playlist?id=2626344633
",37,12,0,0,MoMo_V,2019-01-16
充斥心灵的电音,"https://music.163.com/playlist?id=2582837629
",943,12,0,1,石玺彤0v0,2019-01-01
想抱着猫在阳光下跳一支舞,"https://music.163.com/playlist?id=2624261888
",168,12,1,3,东野圭吾的烦恼,2019-01-14
滚石杂志:Led Zepplin最伟大的40首歌曲,"https://music.163.com/playlist?id=2626399709
",105,12,2,3,流亡大街,2019-01-16
蒙面歌王（美版）,"https://music.163.com/playlist?id=2618977582
",157,12,0,1,Frenzied30,2019-01-11
BEC英语｜商务英语中高级听力汇总,"https://music.163.com/playlist?id=2621812881
",64,12,1,0,萧羽飞花,2019-01-12
EA7·范,"https://music.163.com/playlist?id=2582289555
",763,12,0,0,者思范Remix,2019-01-01
Lauv x TroyeSivan i am so tired…,"https://music.163.com/playlist?id=2625225901
",44,11,1,1,Cora-J,2019-01-15
2018年全球Spotify流媒体单曲年终榜,"https://music.163.com/playlist?id=2583397994
",110,11,3,0,Daisy_筱筱er,2019-01-01
Shazam︱欧美最强听歌识曲全球排行榜,"https://music.163.com/playlist?id=2634647903
",65,11,2,1,PROMISE_EDM,2019-01-22
Music we love 我们喜欢的音乐 - 1,"https://music.163.com/playlist?id=2583464741
",64,11,4,0,thedentalsrocks,2019-01-01
『英文热歌榜』评论10w+的英文歌及潜力股,"https://music.163.com/playlist?id=2613078743
",502,11,3,0,爱学习的90后_,2019-01-07
明明是冠军热门单曲 却从未登上公告牌榜首,"https://music.163.com/playlist?id=2580164017
",127,11,0,3,茶隼,2018-12-30
2019欧美热门流行单曲【持续更新】,"https://music.163.com/playlist?id=2610742469
",101,11,2,1,西特亚小盆友,2019-01-06
21 Savage（持续更新）,"https://music.163.com/playlist?id=2611435719
",145,11,1,0,Creators-,2019-01-06
吃鸡必备BGM,"https://music.163.com/playlist?id=2609302051
",376,10,0,0,触手tv私念,2019-01-05
Lana Del Rey ！,"https://music.163.com/playlist?id=2616617153
",130,10,0,0,SuckerLady,2019-01-09
oops！竟然撞名了！,"https://music.163.com/playlist?id=2630190873
",28,10,1,5,欧美资讯News,2019-01-19
THIS IS 2018,"https://music.163.com/playlist?id=2574866820
",164,10,0,0,MismoGreen,2018-12-27
〖个人向〗2018年度榜单100首,"https://music.163.com/playlist?id=2625578165
",26,10,0,2,Daetaenggu,2019-01-15
撩拨心间 来一首小清新电子,"https://music.163.com/playlist?id=2575794110
",1027,10,0,0,狮基啊,2018-12-28
者思范新专辑,"https://music.163.com/playlist?id=2582263903
",859,10,0,0,者思范Remix,2019-01-01
11和12班寒假作业专用,"https://music.163.com/playlist?id=2634410607
",56,9,0,0,Sherry11012,2019-01-22
N° 转音小公主,"https://music.163.com/playlist?id=2614572221
",89,9,1,0,粉色折耳喵,2019-01-08
亚洲杯 国足加油,"https://music.163.com/playlist?id=2575662959
",553,9,0,7,ChoColateJ1707,2018-12-28
忍唱大挑战——猹弟,"https://music.163.com/playlist?id=2585317690
",64,9,0,6,网易云第一贤吹,2019-01-03
HIPHOP历史经典采样 | Impeach the Preside,"https://music.163.com/playlist?id=2628284422
",155,9,3,1,亏普,2019-01-17
老人和枪/The Old Man And The Gun,"https://music.163.com/playlist?id=2610954068
",64,8,0,0,George-King,2019-01-06
「新歌」听前奏就会爱上的新歌啊,"https://music.163.com/playlist?id=2633771135
",29,8,0,1,麦叔的小弟,2019-01-21
「欧美来电铃声 」,"https://music.163.com/playlist?id=2599843698
",242,8,2,0,RADIO-CLUB,2019-01-04
【艾赛提】｛AsatKurban｝,"https://music.163.com/playlist?id=2618756758
",105,8,2,0,Qeyser-Bextiyar,2019-01-11
百大DJ神曲歌单（个人向）,"https://music.163.com/playlist?id=2619155553
",136,8,0,0,White915,2019-01-11
Countdown NYE 2018 Tiesto,"https://music.163.com/playlist?id=2613310882
",132,8,0,0,阿托吉祥先森,2019-01-07
外语热门歌曲 热评超10W+,"https://music.163.com/playlist?id=2605051103
",143,7,2,0,追梦去旅行,2019-01-04
NOTD: The Complete Collection,"https://music.163.com/playlist?id=2619338079
",94,7,1,3,NOTDmusic,2019-01-11
适合傻子听的傻歌,"https://music.163.com/playlist?id=2585684429
",107,7,0,1,昆虫海岛,2019-01-03
开车会漂移的歌单,"https://music.163.com/playlist?id=2621304980
",107,6,0,0,镜子里的我超酷,2019-01-12
巡音喜欢的歌单,"https://music.163.com/playlist?id=2631213779
",8,6,0,4,巡音-露卡,2019-01-19
大学英语｜四级历年听力真题,"https://music.163.com/playlist?id=2621717629
",31,6,1,0,萧羽飞花,2019-01-12
蒸 汽 波 ■ ■ 地 獄 極 樂,"https://music.163.com/playlist?id=2567788046
",271,6,0,0,妒鵑,2018-12-22
有你在我身边真好,"https://music.163.com/playlist?id=2607400271
",322,6,1,0,徽谬,2019-01-05
『精选电音』蹦迪专用BGM,"https://music.163.com/playlist?id=2617732957
",136,6,0,0,韩弟Music,2019-01-10
Yigi Ozbek NaHxiLa ✍️,"https://music.163.com/playlist?id=2612487767
",143,6,3,0,PaRHaT-FM,2019-01-07
每周电音热度排行榜 1.14-1.20,"https://music.163.com/playlist?id=2630590950
",29,5,1,0,喜欢电音的感觉真是太好了,2019-01-19
封 面 在 看 着 你,"https://music.163.com/playlist?id=2623241964
",89,5,1,3,LVMATT_Official,2019-01-13
英语听力｜美剧老友记等等等,"https://music.163.com/playlist?id=2621965723
",19,5,1,0,萧羽飞花,2019-01-12
我经常听，并且喜欢听,"https://music.163.com/playlist?id=2616074425
",313,5,12,1,一只花猪丶,2019-01-09
QGR ESSENTIALS,"https://music.163.com/playlist?id=2633450961
",44,5,1,5,UZ_Official,2019-01-21
2019全年优质电音新歌推送,"https://music.163.com/playlist?id=2630462688
",161,5,13,0,Pizza-Electronics_EDMoffcial,2019-01-19
2019年百大最新单曲,"https://music.163.com/playlist?id=2581726450
",71,5,1,1,世界百大DJ精选,2018-12-31
恍如梦境 魂牵梦萦│Dream Trance,"https://music.163.com/playlist?id=2619013897
",78,5,1,3,爱理的坟墓,2019-01-11
2018年电子电音Top20,"https://music.163.com/playlist?id=2626760653
",82,5,1,0,该用户已封号-,2019-01-16
2019发行│精选欧美电子[持续更新],"https://music.163.com/playlist?id=2630251225
",94,5,0,0,Fan-Eddie,2019-01-19
【精选】抒情歌曲,"https://music.163.com/playlist?id=2619108543
",130,5,0,0,Deer鹿头,2019-01-11
合成器电影 ［SynthFilm AlbumMix］,"https://music.163.com/playlist?id=2626128831
",17,5,0,0,合成器网格计划,2019-01-16
做 我的 Don Juan,"https://music.163.com/playlist?id=2582173425
",33,5,2,1,以后我要高冷但笑起来又很温暖,2019-01-01
GYL,"https://music.163.com/playlist?id=2633392512
",22,5,4,0,四岁半学长,2019-01-21
勇者的时代！中世纪酒馆的独特韵律,"https://music.163.com/playlist?id=2585551689
",136,5,1,0,假悟空,2019-01-03
开囗跪！ 一首比一首好听的外文歌！,"https://music.163.com/playlist?id=2633563713
",10,5,0,3,-雨点a,2019-01-21
油管各大主播集锦烂大街神曲,"https://music.163.com/playlist?id=2631610172
",31,5,0,0,James丶may,2019-01-20
大学英语｜专四单词＆听力真题,"https://music.163.com/playlist?id=2621792817
",28,4,1,0,萧羽飞花,2019-01-12
听完，就深深地沦陷了……,"https://music.163.com/playlist?id=2633371700
",4,4,1,0,欧美资讯News,2019-01-21
【Trance】致幻电音系列,"https://music.163.com/playlist?id=2617628565
",385,4,0,0,oKeith,2019-01-10
我真的什么都没有了,"https://music.163.com/playlist?id=2633944806
",25984,4,1,1,RickThreeTwoThree,2019-01-21
EA7Music车载低音乐,"https://music.163.com/playlist?id=2631575728
",22,4,0,0,臭阿马,2019-01-20
BBC新闻｜英语听力训练１,"https://music.163.com/playlist?id=2622063932
",20,4,1,0,萧羽飞花,2019-01-13
WSS While She Sleeps 2019亚巡歌单,"https://music.163.com/playlist?id=2627631096
",47,4,2,0,WOSHIBEIGEGE,2019-01-17
⚡| 新歌速递 01.18 - 01.24,"https://music.163.com/playlist?id=2628736465
",69,4,1,0,LukasHollowayEDM,2019-01-18
2018欧美音乐精选,"https://music.163.com/playlist?id=2584115080
",56,4,0,0,lukarov,2019-01-02
大学英语｜专八单词＆听力真题,"https://music.163.com/playlist?id=2621766926
",33,4,1,0,萧羽飞花,2019-01-12
VOA英语｜慢速英语听力训练,"https://music.163.com/playlist?id=2621970794
",15,4,1,0,萧羽飞花,2019-01-12
风风雨雨，心好的人总是被别人忽略。,"https://music.163.com/playlist?id=2624505548
",452,4,1,0,baby爱您,2019-01-14
午夜飞行-the Wldlfe♡,"https://music.163.com/playlist?id=2627031972
",38,4,1,1,外太空来的Mercy,2019-01-16
世界顶级五/六星级酒店沙发音乐,"https://music.163.com/playlist?id=2635363404
",26,4,1,0,宇宙披风,2019-01-22
不会剪辑的影凝君,"https://music.163.com/playlist?id=2624865289
",28,4,1,2,羁某人,2019-01-14
【Future bass】,https://music.163.com/playlist?id=2625406685,305,4,0,0,oKeith,2019-01-15
美剧《傲骨之战》S1~2~3 BGM,"https://music.163.com/playlist?id=2620128551
",91,4,0,0,Ferhat吸血鬼,2019-01-11
大点干 早点散,"https://music.163.com/playlist?id=2634382431
",24,3,3,0,哦嗝,2019-01-22
橙光《居心不良》,"https://music.163.com/playlist?id=2633470007
",22,3,6,1,偏不渡我r,2019-01-21
Lady Gaga【Jazz&Piano/爵士与钢琴】,"https://music.163.com/playlist?id=2633446965
",2,3,2,0,gagatube-,2019-01-21
BBC纪录片-听力素材之南太平洋,"https://music.163.com/playlist?id=2632968885
",2,3,0,0,五柳小小姐,2019-01-21
2018年度最佳爵士唱片,"https://music.163.com/playlist?id=2628738918
",11,3,0,0,FlowFluence,2019-01-18
阿卜杜拉,"https://music.163.com/playlist?id=2628857077
",1,3,0,0,小孩子180321,2019-01-18
满级网易云用户的Rap歌单,https://music.163.com/playlist?id=2633287277,24,3,2,0,跛脚诗人孤身一人,2019-01-21
盘他&,"https://music.163.com/playlist?id=2625150755
",114,3,0,0,司琛siren,2019-01-15
大果粒粒V的国外趣味视频里那些魔性BGM,"https://music.163.com/playlist?id=2621702263
",29,3,0,0,爱音乐的初音酱,2019-01-12
爱是一万次心动，也是一万次叹息,"https://music.163.com/playlist?id=2627016227
",38,3,3,0,震惊少年惨遭九名教师轮流催作业,2019-01-16
GTASA Radio Los Santos,"https://music.163.com/playlist?id=2632022310
",26,3,1,1,Mr-Perfertan,2019-01-20
可以一直单曲循环的电音,"https://music.163.com/playlist?id=2631536207
",38,3,6,0,帐号已注销,2019-01-20
Citizen Queen,"https://music.163.com/playlist?id=2632003311
",64,3,0,2,DNICOLE,2019-01-20
【随机播放】也许别人的歌单正是你的最爱,"https://music.163.com/playlist?id=2621326446
",29,3,0,0,MardanAvicii7,2019-01-12
河谷镇Riverdale S1+2+3 BGM更新中,"https://music.163.com/playlist?id=2625639980
",60,3,0,0,Ferhat吸血鬼,2019-01-15
塞甜甜的歌单,"https://music.163.com/playlist?id=2620688769
",17,3,0,0,waitingforop,2019-01-12
exo橙光大佬出场的BGM,"https://music.163.com/playlist?id=2621229157
",46,3,0,8,世勋SEHUN-,2019-01-12
【Hardcore/Hardstyle】,"https://music.163.com/playlist?id=2617640742
",347,3,0,0,oKeith,2019-01-10
蹦迪干嘛‖愣着啊‖耳膜炸裂‖有均衡器数值,"https://music.163.com/playlist?id=2620160722
",26,3,0,0,陈十八a丶,2019-01-11
EMINEM 埃米纳姆『说唱界天王』,"https://music.163.com/playlist?id=2565452023
",754,3,0,0,PYHxx,2018-12-20
IDM 入门指南,"https://music.163.com/playlist?id=2614099100
",26,3,0,0,Matttttiu,2019-01-07
我喜欢听的歌之刷题篇,"https://music.163.com/playlist?id=2629366116
",47,3,4,0,我的世界_我们的信仰,2019-01-18
荔枝Lizzy电音节最走心电音精选,"https://music.163.com/playlist?id=2631558745
",101,3,0,0,LizzyWangMusic,2019-01-20
美剧《福尔摩斯 基本演绎法》S1~S6 BGM,"https://music.163.com/playlist?id=2620181752
",42,3,0,0,Ferhat吸血鬼,2019-01-11
我们青春肆意 我们年少不羁,"https://music.163.com/playlist?id=2629129398
",47,3,0,0,外太空来的Mercy,2019-01-18
黑暗金属 对生活枯萎的热爱,"https://music.163.com/playlist?id=2617474393
",172,3,1,0,与你赴海,2019-01-10
babu,"https://music.163.com/playlist?id=2577042039
",78,3,4,0,DirtyMood,2018-12-28
【PSYtrance】,"https://music.163.com/playlist?id=2626399710
",200,3,0,0,oKeith,2019-01-16
浪漫音籁│为你赋诗 缱绻相诵,"https://music.163.com/playlist?id=2610488717
",118,3,4,0,Fan-Eddie,2019-01-06
Crash,"https://music.163.com/playlist?id=2626532555
",51,2,0,0,FAUSTTING,2019-01-16
[ACG/史诗/古风]超高燃向·战歌,"https://music.163.com/playlist?id=2634190574
",33,2,1,4,阿福bass,2019-01-21
NCS,"https://music.163.com/playlist?id=2586213866
",134,2,0,0,Aeciane,2019-01-04
经典复刻 | 那些惊艳耳朵的神级翻唱,"https://music.163.com/playlist?id=2632454689
",8,2,0,0,柳岸钓客,2019-01-20
江宁. Music,"https://music.163.com/playlist?id=2632947746
",49,2,0,3,江宁Music,2019-01-21
滚石杂志:史上最佳100张首张专辑,"https://music.163.com/playlist?id=2629882785
",17,2,0,3,流亡大街,2019-01-18
第二夜 渣男霸屏，这杯甜茶给你,"https://music.163.com/playlist?id=2632352405
",15,2,0,0,Aobotai,2019-01-20
开局必嗨 高级BGM,"https://music.163.com/playlist?id=2633804087
",20,2,0,0,Pengzai0823,2019-01-21
托福英语｜托福词汇词以类记听力,"https://music.163.com/playlist?id=2621609964
",8,2,1,0,萧羽飞花,2019-01-12
德国Deathstep死神 ◆ Cade pandorum,"https://music.163.com/playlist?id=2627637061
",38,2,0,0,-Porter-Robinson-,2019-01-17
社会[歌单],"https://music.163.com/playlist?id=2629930690
",47,2,0,0,二爷2百5,2019-01-18
Queen Girl 唱给你们的情歌,"https://music.163.com/playlist?id=2634074288
",44,2,1,0,螚安Vivienne,2019-01-21
Gravity Falls,"https://music.163.com/playlist?id=2631967338
",29,2,0,0,Hoi-kid,2019-01-20
『Future Bass』沉醉不知归路,"https://music.163.com/playlist?id=2632747444
",20,2,0,1,JuggShots_XXX,2019-01-20
那些好听的英文歌,"https://music.163.com/playlist?id=2621998264
",10,2,0,0,繁花尽落泪倾城,2019-01-12
50款游戏，50首歌（全英文）,"https://music.163.com/playlist?id=2618763583
",62,2,1,1,超级天才哈姆子,2019-01-11
"""想给你所有的甜和喜欢""","https://music.163.com/playlist?id=2617497011
",73,2,0,0,与你赴海,2019-01-10
美剧【真探】True.Detective.第3季,"https://music.163.com/playlist?id=2624435201
",132,2,0,0,恰如你所爱,2019-01-14
2019 就该99,"https://music.163.com/playlist?id=2620506973
",80,2,1,0,清风渡qwq,2019-01-12
95 97 0806yys,"https://music.163.com/playlist?id=2618826892
",82,2,1,0,焉知鱼之乐c,2019-01-11
日常美妆 | Vlog博主推荐Bgm,"https://music.163.com/playlist?id=2626231769
",125,2,1,0,账号已注销无法显示,2019-01-16
EA7,"https://music.163.com/playlist?id=2630897363
",49,2,0,0,Azmat-0204,2019-01-19
Same Difference,"https://music.163.com/playlist?id=2634300655
",67,2,0,0,NASTY_____,2019-01-22
美剧《韦恩Wayne》BGM,"https://music.163.com/playlist?id=2627377243
",31,2,0,0,Ferhat吸血鬼,2019-01-16
《被抹去的男孩》 - Change Or Lose.,"https://music.163.com/playlist?id=2627953129
",55,2,0,0,s摘星s,2019-01-17
平静中的爆发（渐进式史诗）,"https://music.163.com/playlist?id=2632197784
",11,2,0,1,BFC_2018,2019-01-20
MJSIC｜Nike+跑步电台,"https://music.163.com/playlist?id=2630552102
",6,1,0,0,MJSIC官方账号,2019-01-19
故事一则,"https://music.163.com/playlist?id=2633619075
",20,1,1,2,单艺玮,2019-01-21
Songs for you,"https://music.163.com/playlist?id=2633373852
",8,1,0,0,vivi二卷兔,2019-01-21
测试耳机清晰度百大歌曲,"https://music.163.com/playlist?id=2633152551
",10,1,0,0,素栢,2019-01-21
抖腿土嗨校歌,"https://music.163.com/playlist?id=2631541176
",10,1,0,0,抖腿土嗨学院院长,2019-01-20
『最nice的人声采样』〖选段〗,"https://music.163.com/playlist?id=2633376816
",11,1,0,0,张启山的头,2019-01-21
戳爷•～•,"https://music.163.com/playlist?id=2633456894
",13,1,0,0,ZHever,2019-01-21
Se*y Roses of Blood,"https://music.163.com/playlist?id=2631452689
",8,1,0,0,Auanggl,2019-01-19
网易云热评10w+（精选英文，开口即跪,"https://music.163.com/playlist?id=2634266737
",22,1,0,0,邓蕤桐,2019-01-22
每周荐碟 • 242,"https://music.163.com/playlist?id=2632965359
",17,1,0,0,disinfeqt,2019-01-20
听一听,"https://music.163.com/playlist?id=2633439857
",15,1,0,0,记得我吗048,2019-01-21
王盼杰专用刷作业单,"https://music.163.com/playlist?id=2630602411
",11,1,0,0,喜欢你高兴,2019-01-19
「节奏旋律控」百首轻快风英文歌,"https://music.163.com/playlist?id=2631565676
",19,1,0,1,RichardLhi,2019-01-20
好听的歌,"https://music.163.com/playlist?id=2633950271
",6,1,2,0,Samsuni77,2019-01-21
那些忍不住跟着唱的欧美歌曲 来试试？,"https://music.163.com/playlist?id=2633844082
",20,1,1,0,青衫傍树,2019-01-21
爵士♪,"https://music.163.com/playlist?id=2634191132
",4,1,0,0,李雅熙子,2019-01-21
my girl mua～,"https://music.163.com/playlist?id=2633304419
",1817,1,3,2,江南第壹才子,2019-01-21
寶藏女孩fleurie,"https://music.163.com/playlist?id=2633636763
",13,1,0,0,你真的很机车诶_,2019-01-21
和我一起commit suicide。,"https://music.163.com/playlist?id=2632593373
",22,1,2,1,愿等娇女心思现,2019-01-20
给陌生的你听,"https://music.163.com/playlist?id=2633305565
",24,1,0,0,Aioprvt,2019-01-21
外国手机厂商最好听几首音乐,"https://music.163.com/playlist?id=2627403296
",6,1,1,0,Thelittlebirdi,2019-01-16
Bailey.,"https://music.163.com/playlist?id=2633075783
",4,1,1,0,The_Unconsled,2019-01-21
专业蹦迪感,"https://music.163.com/playlist?id=2631262405
",56,1,0,0,阴戒,2019-01-19
Top 10 EDM of 218,"https://music.163.com/playlist?id=2629945020
",37,1,1,0,CharliePuth171230,2019-01-18
那些值得循环播放的歌,"https://music.163.com/playlist?id=2627243694
",15,1,0,3,shield-j,2019-01-16
暧昧之舞Somebody BGM更新至第8集,"https://music.163.com/playlist?id=2631095320
",161,1,0,0,-Asunzy-,2019-01-19
最最最......爱♡,"https://music.163.com/playlist?id=2634069387
",6,1,0,2,泪水打湿了枕头_,2019-01-21
Illusion.,"https://music.163.com/playlist?id=2633209435
",49,1,0,0,LizHuett,2019-01-21
慢慢的,"https://music.163.com/playlist?id=2633570922
",29,1,0,0,Snitches,2019-01-21
所谓 歌单,"https://music.163.com/playlist?id=2635451478
",10,1,1,1,walkonblood,2019-01-22
SIL104 - Dystopia: InitiationZ,"https://music.163.com/playlist?id=2632799789
",6,1,1,1,_Th3_Ex7inction_,2019-01-20
囍,"https://music.163.com/playlist?id=2631245225
",26,1,0,0,m00nine,2019-01-19
比伯小哥哥,"https://music.163.com/playlist?id=2631014968
",17,1,0,1,系你祖哥哥呀,2019-01-19
甜？,"https://music.163.com/playlist?id=2630191593
",44,1,0,0,Octavia-Plunkett,2019-01-19
Blinders - RAI Amsterdam 2018,"https://music.163.com/playlist?id=2627012427
",19,1,0,0,BryanfatE,2019-01-16
〖翻唱〗英文翻唱 好听到爆❣,"https://music.163.com/playlist?id=2634198393
",4,1,0,0,乐观厌世,2019-01-21
电音.英文'流行.,"https://music.163.com/playlist?id=2632735591
",29,1,0,0,仔仔陈dh,2019-01-20
［欧美小众］烛短夜长，愿明日之梦不再消散,"https://music.163.com/playlist?id=2634770757
",15,1,0,0,拣起过去,2019-01-22
国外万评精选,"https://music.163.com/playlist?id=2630175131
",4,1,0,0,hao咔咔,2019-01-19
Youtube.,"https://music.163.com/playlist?id=2633378739
",19,1,0,0,鸾辂音尘,2019-01-21
Jazzy Tipsy,"https://music.163.com/playlist?id=2633624032
",31,1,0,0,HeZiyuan,2019-01-21
【单曲循环】那些旋律让人中毒的英文歌,"https://music.163.com/playlist?id=2628875552
",31,1,0,0,Z-Skye,2019-01-18
喜欢过的人再见时果真还是会心动,"https://music.163.com/playlist?id=2633721599
",11,1,0,0,洋芋坨坨呀,2019-01-21
❤,"https://music.163.com/playlist?id=2634041674
",19,1,0,0,侽溪,2019-01-21
night•,"https://music.163.com/playlist?id=2631137470
",17,1,0,0,Zulifarr,2019-01-19
[英]听说我曾经爱过你♡,"https://music.163.com/playlist?id=2627790738
",24,1,0,0,热值Yea,2019-01-17
Sarah Brigthman【古典跨界哥特唱法先驱】,"https://music.163.com/playlist?id=2634085493
",13,1,0,0,Terry月下抚琴剑作歌,2019-01-21
FANTASTIC,"https://music.163.com/playlist?id=2626614569
",37,1,0,0,Eric_享乐,2019-01-16
『流行＋EDM』704专用,"https://music.163.com/playlist?id=2635051622
",29,1,0,0,帅气de街舞少年,2019-01-22
Give Urself A Try,"https://music.163.com/playlist?id=2633221095
",17,1,0,0,Ag_Dust,2019-01-21
Lil Peep,"https://music.163.com/playlist?id=2633083112
",22,1,0,0,Phynixxx,2019-01-21
Spotify︱Hardstyle 实时排名 TOP 50,"https://music.163.com/playlist?id=2633050568
",22,1,0,0,PROMISE_EDM,2019-01-21
燥起来,"https://music.163.com/playlist?id=2629570675
",42,1,0,0,A阿逼,2019-01-18
