,title,link,play_times,creator
504,【Joji】作品合集,https://music.163.com/playlist?id=2417487021,6903,dvkton
713,夏日海岛柔情电音系列,https://music.163.com/playlist?id=2561347457,6827,栋栋aaa
506,The Sound of Q-dance | 预热歌单,https://music.163.com/playlist?id=2561218938,6785,Q-dance_Official
507,2018百大DJ榜单TOP100,https://music.163.com/playlist?id=2479085575,6731,KIRIN_Music
1240,CashMoneyAP（最全）,https://music.163.com/playlist?id=2471199563,6710,HiYourPayment
769,最是撩人的几首电子（极品）,https://music.163.com/playlist?id=2485405434,6634,-小乔丶
509,Pitchfork 2018最佳100首单曲,https://music.163.com/playlist?id=2551217972,6563,Louis-Tomlinson-
511,六亲不认步伐专用BGM,https://music.163.com/playlist?id=2463601132,6475,丶胭脂扣
510,婚礼歌单 | 超实用浪漫的婚礼歌单,https://music.163.com/playlist?id=2513078387,6449,冬戏
512,TayNew(持续更新中),https://music.163.com/playlist?id=2483131562,6391,Veni-Vedi-Vici
513,《爱你，西蒙》—电影原声,https://music.163.com/playlist?id=2426917503,6244,欧美小戳
514,Anight阿夜(K2酒吧会所、EDM强力兴奋剂),https://music.163.com/playlist?id=2493290761,6143,Anight阿夜
515,【音乐小魔王】视频歌曲合集(电音/抖腿),https://music.163.com/playlist?id=2464192907,6118,Zzs522
973,$uperlilb1ack CHH xhf一周年 2小时zb歌单,https://music.163.com/playlist?id=2457651969,6113,纱纱sasha
1241,嘘，听王嘉尔唱歌,https://music.163.com/playlist?id=2508978028,6076,慕喊涵的日常
517,健身房氮泵,https://music.163.com/playlist?id=2527133597,5958,宋昱欣Hitomi
772,【蒸汽波普】Vaporwave,https://music.163.com/playlist?id=2512776070,5933,Esson-Q
518,「天赋异禀第二季」BGM全收录,https://music.163.com/playlist?id=2450941061,5899,Varry
974,☾ 霧 中 飛 行,https://music.163.com/playlist?id=2623222343,5866,Nothindnas
793,快手热门养生迪,https://music.163.com/playlist?id=2553596714,5853,-小乔丶
722,硬核摇滚工业重金属（狂暴）,https://music.163.com/playlist?id=2571022763,5521,宸极-Cody
519,【健身说唱】push！up！,https://music.163.com/playlist?id=2496076051,5496,RoarMR-ZUO
794,2018丛林电子音乐节丨Martin Garrix,https://music.163.com/playlist?id=2551128365,5492,NickHeung
975,荷兰团队DJ [CampsiteDream]十首最佳,https://music.163.com/playlist?id=2558915428,5458,FLYBYMIDNIGHT中文资讯站
520,一个珠宝匠的听歌列表,https://music.163.com/playlist?id=2621773777,5349,一件首饰一份仪式感
521,《哈利波特》系列电影开场BGM合辑,https://music.163.com/playlist?id=2451853173,5341,霍格沃兹公共音乐室
522,蜘蛛侠 平行宇宙,https://music.163.com/playlist?id=2537556967,5294,上膛拉栓GGEZ
523,Instrumental,https://music.163.com/playlist?id=2511538710,5252,koolyshiya
526,泰勒斯威夫特的免费歌曲,https://music.163.com/playlist?id=2489548549,5164,A-Dreamer-of-Dreams
527,2019第61届格莱美奖提名名单,https://music.163.com/playlist?id=2510459223,5147,DoubleRainbow_
525,苏格拉没有底,https://music.163.com/playlist?id=2544094760,5143,SchukerTao
1242,最易上手尤克里里弹唱超精选,https://music.163.com/playlist?id=2504187619,5063,AndyGFQ
531,DJ抖腿新疆马蹄打了北鼻neihan段子牛13,https://music.163.com/playlist?id=2560357993,4984,LKG丶阿King
530,心动模式,https://music.163.com/playlist?id=2563664704,4975,世纪梧桐
529,抄作业丨一首歌一本作业,https://music.163.com/playlist?id=2504859681,4946,音楽社
532,精致的猪猪女孩化妆歌单,https://music.163.com/playlist?id=2464078995,4761,JeanaChong
725,$uperlilb1ack 黑五真心话CHH 1.5小时 zb歌,https://music.163.com/playlist?id=2526804791,4698,纱纱sasha
534,蔡健雅抄袭石锤,https://music.163.com/playlist?id=2566406168,4690,银他妈的节操
533,了不起的麦瑟尔夫人第二季s2,https://music.163.com/playlist?id=2543581083,4660,丝绒发条
1243,The Shy1.1直播歌单,https://music.163.com/playlist?id=2583234023,4601,OHMYRITA
978,Love Music,https://music.163.com/playlist?id=2495352010,4593,Grabote_Music
976,网易靖|实力主唱尤长靖de歌单,https://music.163.com/playlist?id=2521173108,4534,Rachel豆花
781,2018年Q-dance Hardstyle Top 100,https://music.163.com/playlist?id=2582016715,4505,Hard-with-Core
977,【综合】Spotify史上Top 50（播放量）,https://music.163.com/playlist?id=2570104858,4484,迷因爱音乐
1244,霉霉免费歌单只收录原唱,https://music.163.com/playlist?id=2528964682,4425,潘达小暖
535,From Your Balcony 2018年度歌单,https://music.163.com/playlist?id=2541504945,4425,fromyourbalconyofficial
537,sam kolder 旅拍大神风格,https://music.163.com/playlist?id=2444041433,4240,拒绝土嗨Darren
539,支撑我肝作业的力量（超燃！！,https://music.163.com/playlist?id=2457918014,4198,好吃的TOMATO
538,吸一口仙气,https://music.163.com/playlist?id=2560433155,4181,小忯
544,『SN一周年专辑』SoulNotes Vol.1,https://music.163.com/playlist?id=2622167136,4060,灵魂音符厂牌
540,A妹热单歌曲精选☜Y(^_^)Y,https://music.163.com/playlist?id=2509014704,4060,安絜薇薇__
979,S1-S8英雄联盟全球总决赛主题曲,https://music.163.com/playlist?id=2472410487,4013,雨哥啊
729,好听到想立刻写段rap的beat,https://music.163.com/playlist?id=2542714733,3980,lambertl
541,sexy and u know it老司机歌单,https://music.163.com/playlist?id=2565283066,3942,Dylan_who
814,【精选】bro/death /dubstep推荐,https://music.163.com/playlist?id=2576277609,3942,Deer鹿头
542,AIan WaIKer,https://music.163.com/playlist?id=2468275902,3934,Love琥珀蜜蜡
980,我的冤家是条狗 Patrick,https://music.163.com/playlist?id=2612309569,3917,--夕颜夕落夕日美--
549,英剧《xin教育 education》原声插曲,https://music.163.com/playlist?id=2623970034,3913,扶不起的一一
543,本姑娘写作业听的歌，免费送给你们,https://music.163.com/playlist?id=2485979363,3913,Nd你的
981,最爱电影《沉静如海》,https://music.163.com/playlist?id=2451541131,3820,乡村里放羊的猫
545,你找很久的苹果广告好曲,https://music.163.com/playlist?id=2516727117,3795,吃胖我喜欢
546,《被解救的姜戈-Django Unchained》原声带,https://music.163.com/playlist?id=2509478620,3715,Hidden_Man_李天然
547,Fallout 76 辐射76电台BGM,https://music.163.com/playlist?id=2514098401,3711,小虾才没香喷喷
548,[欧美]魅暗电子丨迷离女声.迷失于残光下.,https://music.163.com/playlist?id=2487086565,3707,西瓜味的憨妹纸_
1245,THE GREATEST HOPE |2018MASHUP,https://music.163.com/playlist?id=2541119870,3669,今天啊呱和啊啵学习了吗
551,[美味:沉醉于美味]BGM合集,https://music.163.com/playlist?id=2581355773,3644,-KimGoodNight
553,【世界国歌】英联邦/英国：天佑女王,https://music.163.com/playlist?id=2541571106,3362,猛猛超人-X
982,《听歌学英语》Enjoy the music!,https://music.163.com/playlist?id=2569974496,3362,Annie陪你说英语
554,滚石杂志2018年50佳单曲,https://music.163.com/playlist?id=2570187166,3304,木JJ
555,2018 End of the Year Mix (Vicetone),https://music.163.com/playlist?id=2563483266,3236,LukasHollowayEDM
804,三亚ISY电音节现场精选歌单(2018.12),https://music.163.com/playlist?id=2505958180,3178,Esson-Q
557,英剧【性教育】第1季,https://music.163.com/playlist?id=2608958312,3157,恰如你所爱
983,英文诗歌---莎士比亚十四行诗,https://music.163.com/playlist?id=2501506556,3081,Edson-Ro
561,2019欧美最新流行单曲推荐【持续更新】,https://music.163.com/playlist?id=2583169074,3035,薛定谔的缝纫机
818,『节奏控』那些超好听的英文歌（更新中…）,https://music.163.com/playlist?id=2558996078,2963,-小乔丶
984,用户24131424的歌单,https://music.163.com/playlist?id=2562638025,2955,用户24131424
564,了不起的麦瑟尔夫人 第二季全,https://music.163.com/playlist?id=2544207137,2900,王小全儿
563,『精选电音』开车必备BGM,https://music.163.com/playlist?id=2534021601,2875,韩弟Music
1246,ItGripsMe,https://music.163.com/playlist?id=2544391282,2774,SeebMusic
568,教主，小马丁，V神，A神，塔叔，烟鬼,https://music.163.com/playlist?id=2396693184,2753,承贱贱之心无敌嘴炮
566,打英雄联盟陪着我的歌单,https://music.163.com/playlist?id=2579767088,2682,云音乐大人_Mardan
567,AW他让很多人认识了电音让很多人爱上了电音,https://music.163.com/playlist?id=2535490335,2653,舒克尔Schuker
585,【节奏控】节奏超带感特别推荐BGM,https://music.163.com/playlist?id=2616416061,2606,南方安某人
569,【Netflix】法剧《一夜桃花运》剧中歌曲,https://music.163.com/playlist?id=2551967854,2602,掌门乔
985,【阿姆都说好】姆爷最爱的12首diss,https://music.163.com/playlist?id=2573097529,2430,阿姆的小歌迷
574,The house that Jack built/此房是我造,https://music.163.com/playlist?id=2563913191,2417,Zzmagiclouds
573,好听值得单曲循环的英文歌,https://music.163.com/playlist?id=2521415813,2401,萝卜君123
575,学习时听的歌·提高学习效率,https://music.163.com/playlist?id=2561623331,2401,阳光下的灿烂却远不及你
581,The Fan 持更ing,https://music.163.com/playlist?id=2544579525,2245,小于喜欢89
987,极·空灵女声【开口秒收藏】,https://music.163.com/playlist?id=2561802891,2237,音朝帝符
579,6ix 9ine超凶的匪帮说唱,https://music.163.com/playlist?id=2537429340,2237,_TripleXXX
986,精选怀旧经典DJ舞曲（英子收藏）,https://music.163.com/playlist?id=2538295130,2233,英子收藏
578,戳爷/断眉/A神/棉花糖/王老板/烟鬼/马丁,https://music.163.com/playlist?id=2511743106,2212,12345hiahiahia
988,2018 过去了，我很怀念它。,https://music.163.com/playlist?id=2553280846,2191,加菲众
1247,恋练有词【考研英语词组恋练不忘】2019版,https://music.163.com/playlist?id=2464894183,2186,沁桃館
989,EA7 Music ★车载必备[Deep House],https://music.163.com/playlist?id=2562314610,2174,noDope_noHope
990,大写的S ! ♥私人收藏♥,https://music.163.com/playlist?id=2563031510,2174,一入电音深似海_-
582,拾叁先生力荐跨年派对Tagless 2019必听歌单,https://music.163.com/playlist?id=2577844381,2157,SIRTEEN_Beijing
580,Skrillex 2018 佛山从林Drops Only List,https://music.163.com/playlist?id=2554218513,2149,PunkJerry
1248,音乐剧不完全目录,https://music.163.com/playlist?id=2420306691,2140,辞雀
588,Perfect Justin,https://music.163.com/playlist?id=2626019341,2132,JustinBieber中文首站
583,Uncut: 75张最优秀的2018年专辑,https://music.163.com/playlist?id=2526434450,2128,另类国度
584,国外橙色正义～,https://music.163.com/playlist?id=2547747958,2119,王八犊子翻跟头
586,【蔡健雅】抄袭曲目对比歌单,https://music.163.com/playlist?id=2567282059,2115,伊可院賽町
587,斯人已逝 信仰长存,https://music.163.com/playlist?id=2555871251,2073,Avicii丨TimBergling
591,匡匡和nene的bgm♥,https://music.163.com/playlist?id=2561421997,2006,美卢鸭
752,「旋律弹药」好听英文歌·一枪命中你的耳膜,https://music.163.com/playlist?id=2503976846,1993,Listen_alone
590,适合视频剪切BGM的音乐,https://music.163.com/playlist?id=2526212109,1985,我觉得小狗狗
594,韩综『SOMEBODY』暧昧之舞BGM,https://music.163.com/playlist?id=2528549616,1930,柚貹
592,TV | Black Mirror: Bandersnatch 黑,https://music.163.com/playlist?id=2576889893,1926,Matttttiu
593,SKrillex2018丛林电音节详细歌单,https://music.163.com/playlist?id=2554413708,1909,WKrillex丶
842,【精选】dubstep哇！这也太狠了吧！,https://music.163.com/playlist?id=2608782178,1897,Deer鹿头
991,—————Brazilian Bass,https://music.163.com/playlist?id=2553752598,1892,爱TRANCE爱AIR_SURFACE
596,韩综 恋爱的滋味 BGM,https://music.163.com/playlist?id=2570384984,1834,timothy6388
595,❝你要找的广东英语听说❞,https://music.163.com/playlist?id=2541445366,1829,Echo薛定谔的时光机
992,my girl mua～,https://music.163.com/playlist?id=2633304419,1808,江南第壹才子
1249,Madilyn Bailey top hits of 2018,https://music.163.com/playlist?id=2560900895,1804,_不嫌夜長
830,深圳Q-dance现场精选歌单(我动态有现场视频,https://music.163.com/playlist?id=2521732027,1783,Esson-Q
756,了不起的麦瑟尔夫人1-2季,https://music.163.com/playlist?id=2543557510,1779,莎士比亚书店
598,适合分手后听的歌,https://music.163.com/playlist?id=2538194464,1779,-孟婆再来一碗-
795,TraP Own mY MinD；,https://music.163.com/playlist?id=2538232964,1775,火属
757,蜘蛛侠：平行宇宙 电影原声&预告配乐,https://music.163.com/playlist?id=2555570254,1771,Gog-Gy
829,2018Billboard公告牌电子舞曲年榜,https://music.163.com/playlist?id=2549852362,1766,soAoAyEDM
831,2019年最受欢迎的Hardstyle单曲,https://music.163.com/playlist?id=2585010760,1766,Hard-with-Core
600,拳头公司/一家被游戏耽误的音乐制作公司,https://music.163.com/playlist?id=2505887544,1758,Mcc小池叔叔
815,2018 Masters of Hardcore Top 100,https://music.163.com/playlist?id=2576734097,1758,Hard-with-Core
993,AVĪCI (2),https://music.163.com/playlist?id=2611609491,1754,-CMBX
994,（天赋异禀） 第二季片尾曲,https://music.163.com/playlist?id=2536213373,1754,康大帅比哈
758,2019全年优质电音新歌推送,https://music.163.com/playlist?id=2582370099,1754,UkubirdEDM
599,嗨到十级地震,https://music.163.com/playlist?id=2547589066,1745,無耳機不歡
1250,Top Hits of 2018 in Madilyn Bailey,https://music.163.com/playlist?id=2560986704,1729,After97
995,网易热评10w+,https://music.163.com/playlist?id=2485404885,1712,_辰chen辰_
601,防弹少年团应援曲＋翻唱＋庆生曲 ♡ARMY,https://music.163.com/playlist?id=2539720517,1691,官方认证__正泰爱情结晶
602,Ꭾ ᎥᏝ Ꮭ Ꭷ Ꮗ Ꮦ Ꮧ Ꮭ Ꮶ,https://music.163.com/playlist?id=2580303192,1682,XXXIIXXX
798,早安世界｜清新电子 起床困难户的良药,https://music.163.com/playlist?id=2575291376,1666,BAEK-J
603,延禧F4,https://music.163.com/playlist?id=2572335066,1630,Xiang-Wei
1251,[酷玩乐队]Coldplay顶级菜谱,https://music.163.com/playlist?id=2567948099,1577,怎么能有这么帅的人
847,2019年1月新歌（更新到月底）,https://music.163.com/playlist?id=2583684667,1577,-小乔丶
996,"Your lips on mine, I'm the lucky one.",https://music.163.com/playlist?id=2619220250,1544,菁妜
1252,【耳机党福利】【女毒】欧美惊艳女声,https://music.163.com/playlist?id=2526375456,1544,叽咕叽咕叽咕鸡
612,「世界顶级电子厂牌」Revealed Recordings,https://music.163.com/playlist?id=2606660477,1535,EMRC_Tiger点打不出来S
607,2010-2018YouTube播放量最高歌曲选集,https://music.163.com/playlist?id=2531873519,1531,W一招一个小朋友
608,无前奏丨男声丨欧美丨三秒爱上②,https://music.163.com/playlist?id=2530866941,1527,chel_w
613,咖啡之友 罗PD――持更E03,https://music.163.com/playlist?id=2609788435,1519,杜淇淋
762,PowerStation’Radioshow Tracklist,https://music.163.com/playlist?id=2584786186,1502,Jason-c-live
609,分给你一只Tracob的耳机,https://music.163.com/playlist?id=2423578383,1502,戳爷中文资讯
763,【睿智博学】拉文克劳专属BGM,https://music.163.com/playlist?id=2451860285,1485,霍格沃兹公共音乐室
611,欧美风‖study with me‖纯音乐 自习 vlog,https://music.163.com/playlist?id=2497824517,1485,繁语锦
761,Kanye West酿制的最佳伴奏Beats,https://music.163.com/playlist?id=2568655613,1477,Ghostface_Killers
1253,泡 澡 專 用,https://music.163.com/playlist?id=2602588146,1460,Halfbloodkakashi
867,电影《密室逃脱》原声BGM,https://music.163.com/playlist?id=2619336394,1451,Ferhat吸血鬼
614,【海王】电影OST/BGM,https://music.163.com/playlist?id=2562501652,1435,一口玫瑰花
619,声临其境，声入人心（精选）,https://music.163.com/playlist?id=2559030823,1435,合群异类
1254,NEXU 2018,https://music.163.com/playlist?id=2614543071,1430,BorkenArrows
615,Your Super Cliché X’mas Playlist☃︎,https://music.163.com/playlist?id=2563285283,1422,KFM981
997,剪辑歌单,https://music.163.com/playlist?id=2535460244,1414,不会剪辑的影凝君
863,好听英文新歌（一直更新）,https://music.163.com/playlist?id=2578251329,1401,-小乔丶
617,2018 Billboard Top 100 Hot R&B/Hip-Hop,https://music.163.com/playlist?id=2561022750,1397,BillboardChina公告牌中国
618,没耳机不行的全损音质 丧就完事儿宝贝,https://music.163.com/playlist?id=2535985211,1397,霸王尼gg
1255,盘点国外好声音导师最快转身盲选现场,https://music.163.com/playlist?id=2571062568,1363,爱吃鸡腿的阿呆
998,网易云音乐 | 评论10w+,https://music.163.com/playlist?id=2533537452,1355,赤瞳混剪
620,2018年billboard公告牌电子舞曲年榜,https://music.163.com/playlist?id=2563997902,1351,Thevox
1256,Kodaline | 2019 SHANGHAI TOUR,https://music.163.com/playlist?id=2546080681,1346,Mr小杰同學
766,放刺特辑-41 | 2018 最具影响力电音专辑,https://music.163.com/playlist?id=2556418743,1334,网易电音品牌放刺FEVER
622,2018世界百大DJ,https://music.163.com/playlist?id=2550061788,1313,我这么漂亮不可以死掉呢
767,Q-dance Hardstyle Top 100 2018,https://music.163.com/playlist?id=2612306965,1296,Q-dance_Official
623,付费vip专享歌,https://music.163.com/playlist?id=2563640668,1279,少晨曦
624,我很难跟你解释，神曲是啥意思啊,https://music.163.com/playlist?id=2526839071,1279,N2先生
1257,Lady Gaga赌城驻唱「ENIGMA」完整歌单,https://music.163.com/playlist?id=2577516986,1250,LadyGaga中文资讯
627,大黄蜂 女主Charlie的歌单,https://music.163.com/playlist?id=2607416168,1250,苏武上山打老虎
625,DJ Snake蛇叔EDM TRAP,https://music.163.com/playlist?id=2521909232,1246,设计院OG
626,【丧到极致丧的Emo-Rap】,https://music.163.com/playlist?id=2511907991,1241,Moster丶荼靡
802,放刺特辑-40 | Hardcore,https://music.163.com/playlist?id=2534321256,1229,网易电音品牌放刺FEVER
999,网易最全车载系列，飙车必备,https://music.163.com/playlist?id=2556278823,1212,-節奏瘋
630,2018-2019 动感101金曲跨年倒数,https://music.163.com/playlist?id=2582614245,1162,只想更努力的jenny
629,2019第61届格莱美提名名单,https://music.163.com/playlist?id=2549271390,1157,Noreasono
631,好嗨呦*^_^*,https://music.163.com/playlist?id=2574697388,1145,梦非梦依然是梦
825,放刺特辑-44 | 这些电音作品诠释新生,https://music.163.com/playlist?id=2580646332,1136,网易电音品牌放刺FEVER
1000,来自欧洲的天籁之音-Kristian Kostov,https://music.163.com/playlist?id=2598351635,1136,环球音乐国际部
826,"Nu Disco | 年轻人的迪斯科,跟着鼓点舞动",https://music.163.com/playlist?id=2606652144,1136,BAEK-J
777,美剧【杀手一班】Deadly.Class,https://music.163.com/playlist?id=2610370010,1111,恰如你所爱
1258,美前总统奥巴马2018年最喜欢听……？,https://music.163.com/playlist?id=2577552867,1107,Hollerin欧美资讯营
633,【节奏控】节奏超带感特别推荐BGM （持更,https://music.163.com/playlist?id=2557036796,1103,音悦嗨
1259,戳爷/傻脸/比伯/霉霉/断眉/洗牙/萌德,https://music.163.com/playlist?id=2516458367,1099,此生只给朴狗口
635,2018-2019 动感101倒数金曲,https://music.163.com/playlist?id=2582198578,1086,tccrazy
1261,你搜不到的土嗨神曲,https://music.163.com/playlist?id=2618915549,1069,孤单又灿烂的神丨鬼怪
775,落日飞车 温柔迷幻的浪漫之夜,https://music.163.com/playlist?id=2602982391,1061,与你赴海
1260,The Beatles Live(贫民能听全集Vol.2),https://music.163.com/playlist?id=2508138038,1057,GGvsQQ
636,姆爷不怕Beef【历年大战】,https://music.163.com/playlist?id=2554614014,1044,Westside-Terry
639,"【Deep house】逮虾户,车载电音",https://music.163.com/playlist?id=2614479418,1040,oKeith
1001,2019年Hard Dance Music更新中,https://music.163.com/playlist?id=2584255267,1040,Hard-with-Core
638,二零一九年最受欢迎的嗨曲,https://music.163.com/playlist?id=2582355007,1036,者思范Remix
641,被抹去的男孩 Boy erased 电影原声带,https://music.163.com/playlist?id=2475469753,1023,雅各布小盆友
640,神奇动物在哪里1-2：格林德沃之罪原声,https://music.163.com/playlist?id=2521932353,989,-绯靥-
642,PES2019 实况足球2019 Package2.0,https://music.163.com/playlist?id=2556053331,977,Official_DarrenZhou
643,China Mac,https://music.163.com/playlist?id=2557804581,952,__DHARNI__
646,AVīCI（02）,https://music.163.com/playlist?id=2564555150,947,bilibili丶子夜凤鸣
805,权力的游戏·九大家族主题曲合集,https://music.163.com/playlist?id=2541010594,943,霍格沃兹公共音乐室
807,迷幻电子 注射一支致幻剂,https://music.163.com/playlist?id=2615124197,939,与你赴海
644,撩拨心间 来一首小清新电子,https://music.163.com/playlist?id=2575794110,931,狮基啊
806,电音风格大赏-Downtempo*,https://music.163.com/playlist?id=2540030785,926,乐人-舞术
1262,【Begin Again2】那些英文BGM～,https://music.163.com/playlist?id=2496626235,926,菜羽紗子
808,2019欧美冷窗新风看守所,https://music.163.com/playlist?id=2581169846,914,冰屿淇
1002,充斥心灵的电音,https://music.163.com/playlist?id=2582837629,863,石玺彤0v0
647,VIP黑胶专属歌单,https://music.163.com/playlist?id=2605912264,855,a橙子君005
1263,欧美特色男嗓（二）（青年）,https://music.163.com/playlist?id=2556078796,855,琦Z--
648,2018最佳Trance金曲盘点,https://music.163.com/playlist?id=2608419741,851,板混
1004,2018年如病毒般的传播EDM,https://music.163.com/playlist?id=2571664640,834,hexagonalEDM
1005,网易云热评10w+的英文歌(持续更新),https://music.163.com/playlist?id=2512920597,834,Weirdo玥玥
1003,『再见了，2018』Ready Story 2018,https://music.163.com/playlist?id=2559146262,830,网瘾医生永梦
833,EDM 2018 | 成为Rever 你还差一个歌单,https://music.163.com/playlist?id=2624371949,805,怪兽Sound
1264,Madilyn Bailey 串烧的MV里27首年度大热单,https://music.163.com/playlist?id=2562931135,800,Milla_Uma_Swift
651,【25】精选100首最爱单曲,https://music.163.com/playlist?id=2577987715,796,-KooTo-
653,End of the year mix of 2018,https://music.163.com/playlist?id=2562648638,779,l-never-give-up
782,者思范新专辑,https://music.163.com/playlist?id=2582263903,779,者思范Remix
655,2018三亚ISY跨年国际电音节,https://music.163.com/playlist?id=2584786155,771,Dean-EDM
654,Morning Cycle with MoMo.V 12,https://music.163.com/playlist?id=2574082562,767,MoMo_V
879,【精选】riddim 哇！这也太纯了吧！,https://music.163.com/playlist?id=2608668602,758,Deer鹿头
1007,Dr.Oscar DJ AK,https://music.163.com/playlist?id=2623994246,754,沈阳奥斯卡
657,枪爷 | 饶舌里的摇滚明星,https://music.163.com/playlist?id=2554821719,750,fenliebiao
1265,空灵女声 | 深夜的低语,https://music.163.com/playlist?id=2563130079,746,钱小小小小小小
785,【Dubstep】暗电来袭！,https://music.163.com/playlist?id=2600564164,742,oKeith
659,【Tiesto】荷兰电音教父,https://music.163.com/playlist?id=2555057631,733,布尔什维克近卫军
658,再见2018，告别时刻的五十首歌,https://music.163.com/playlist?id=2573797333,729,AirRadio空气赫兹
1006,Best Rap Songs Of 2018,https://music.163.com/playlist?id=2560144508,725,fenliebiao
812,【小清新电音】夏天的味道,https://music.163.com/playlist?id=2609311528,721,oKeith
660,ॐ 2019 Psytrance 元神出窍灵魂释放 ॐ,https://music.163.com/playlist?id=2610020908,716,PROMISE_EDM
784,【电音】电音与萨克斯的完美结合,https://music.163.com/playlist?id=2557810969,716,风之君临
662,2018 End of the Year Mix ( 正序歌单 ),https://music.163.com/playlist?id=2565941702,716,阿萨姆和奶茶
835,【YouTube】点击量TOP100的电音,https://music.163.com/playlist?id=2599379953,712,oKeith
1008,2019年HifFM New Music（每日更新）,https://music.163.com/playlist?id=2583045832,700,暔鹿鹿
1025,ZEDD - RADIO,https://music.163.com/playlist?id=2633277839,683,ZeddOfficial
811,EA7·范,https://music.163.com/playlist?id=2582289555,679,者思范Remix
1009,2018美国billboard舞曲/电音年榜TOP100,https://music.163.com/playlist?id=2555125043,670,Peppermini
663,小众英文歌单（却意外的好听）,https://music.163.com/playlist?id=2550277551,653,KValley
1010,玩加字幕组蒙太奇BGM,https://music.163.com/playlist?id=2577417119,632,三分钟热度97
665,Eddie Redmayne 小雀斑,https://music.163.com/playlist?id=2535533590,624,Eddielicious
1011,【初中英语】基础词汇达标+语句翻译,https://music.163.com/playlist?id=2551649879,611,INTRESTING_
1266,百首优质电音 总有一首适合你,https://music.163.com/playlist?id=2573762198,607,神眷恋的少年
1012,打游戏的bmg,https://music.163.com/playlist?id=2618273757,595,触手直播十七
1013,漂亮男孩,https://music.163.com/playlist?id=2611485631,586,多的是你听不懂的
788,Rolling Stone: 50首最优秀的2018年歌曲,https://music.163.com/playlist?id=2580072778,574,另类国度
1267,2019纽约时代广场跨年演唱会歌单,https://music.163.com/playlist?id=2580916059,565,许潇航_HEXAGON
858,放刺特辑-45 | Hardstyle,https://music.163.com/playlist?id=2585202324,561,网易电音品牌放刺FEVER
789,听说只有孤独的人才懂电音,https://music.163.com/playlist?id=2563864181,561,舒克尔Schuker
667,蜘蛛侠平行世界,https://music.163.com/playlist?id=2572778143,548,lethargs
669,宅家『自嗨必备』欧美女声电音Slay,https://music.163.com/playlist?id=2601531189,527,墨爾本熱氣球
673,九号街 The 9th Street,https://music.163.com/playlist?id=2574504430,519,禾其芋
670,、2019快时尚店铺歌单（持续更新）ZARA等,https://music.163.com/playlist?id=2582716414,519,Kekoy
1268,Netflix原创剧集xx自修室第一季歌单,https://music.163.com/playlist?id=2623157779,511,Doldrums_Whale
672,2010年代Billboard女歌手百大单曲,https://music.163.com/playlist?id=2602087089,511,GaryGates
839,盘尼西林 与这个世界温暖相拥,https://music.163.com/playlist?id=2603116545,498,与你赴海
678,Sex Education性教育 S1原声,https://music.163.com/playlist?id=2624003759,490,长歌东去
671,紫炎精选珍藏,https://music.163.com/playlist?id=2585074243,485,紫炎VioletYan
1014,烟徒.Music快手歌单,https://music.163.com/playlist?id=2584586576,481,烟徒_music
841,硬核王者Angerfist 最具影响力的20首单曲,https://music.163.com/playlist?id=2606758513,473,硬体PlagueOutbreak
676,SuperFace,https://music.163.com/playlist?id=2563334804,473,Superface铭少
819,Q-dance Records 2018 Yearmix,https://music.163.com/playlist?id=2576243270,464,Q-dance_Official
821,美版【蒙面歌王】The.Masked.Singer,https://music.163.com/playlist?id=2612916999,460,恰如你所爱
1016,20190118 酷我直播茶话会1小时歌单,https://music.163.com/playlist?id=2630601518,452,纱纱sasha
680,While She Sleeps 2019亚巡1.15广州站,https://music.163.com/playlist?id=2624415169,443,晖甩鸡毛
683,Chill Vibe in the Bedroom,https://music.163.com/playlist?id=2620391289,435,ChrrristyWuuu
688,英文歌单~,https://music.163.com/playlist?id=2618859156,435,-shirt_
686,亚洲杯 国足加油,https://music.163.com/playlist?id=2575662959,431,ChoColateJ1707
792,Dream Pop in the Bedroom,https://music.163.com/playlist?id=2620399216,422,ChrrristyWuuu
682,【MASTER CLUB福清】集合蹦迪,https://music.163.com/playlist?id=2579529403,414,MasterOfficialFZ
1015,战歌【直播战斗专用】,https://music.163.com/playlist?id=2572713064,406,柄柄Games
685,THE LITTLE DRUMMER GIRL 女鼓手,https://music.163.com/playlist?id=2570338477,397,姗婳
1270,2018 billboard year-end charts,https://music.163.com/playlist?id=2544482296,397,Zhxhhaozi
689,2019.如何将抖腿玩出花样艺术感?,https://music.163.com/playlist?id=2624259074,389,Kaibottcher
687,2019伦敦跨年焰火背景音乐,https://music.163.com/playlist?id=2582536363,385,Jiav_Tang
1269,喇嘛御用制作人Sounwave单曲全收录,https://music.163.com/playlist?id=2551753981,380,SOUNWAVE
693,[The Masked Singer] 美版蒙面歌王歌单,https://music.163.com/playlist?id=2585156254,364,小修如也
1271,MASHUP 2018 the greatest hope,https://music.163.com/playlist?id=2553627180,347,碱式碳酸钴
694,2018年YouTube最热门歌曲 TOP100,https://music.163.com/playlist?id=2595741988,343,Daisy_筱筱er
698,风风雨雨，心好的人总是被别人忽略。,https://music.163.com/playlist?id=2624505548,338,曲木陈呷
1017,今年冬天，津洲有雪吗？,https://music.163.com/playlist?id=2552069615,322,TracyLilyen
799,2019欧美精选节奏｜满心期待的音乐里程,https://music.163.com/playlist?id=2630312878,317,原点FM
